번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,위치정보(X),위치정보(Y),인허가번호,상세영업상태명
2622,청계벽산아파트경로당,서울특별시 동대문구 답십리동 999번지 ,,20070109,운영중,,,,,,,33,0,1,204320.9026,451953.6466,3.05E+15,운영
2621,답십리두산위브아파트경로당,서울특별시 동대문구 답십리동 998번지 ,,20070103,운영중,,,,,,,30,0,1,205027.5443,451546.213,3.05E+15,운영
2620,답사경로당,서울특별시 동대문구 답십리동 903번지 ,,20061013,운영중,,,,,,,24,0,1,205589.4351,451959.5215,3.05E+15,운영
2619,신성아파트경로당,서울특별시 동대문구 전농동 687번지 103 103동 1302호,,20060927,운영중,,,,,,,67,0,1,204216.9877,452891.6142,3.05E+15,운영
2618,동부경로당,서울특별시 동대문구 용두동 39-454번지 ,,20060914,운영중,,,,,,,70,0,0,203787.8765,452558.8539,3.05E+15,운영
2617,래미안장안2차아파트경로당,서울특별시 동대문구 장안동 329-3번지 ,,20060908,운영중,,,,,,,82,0,1,206590.0462,452410.6195,3.05E+15,운영
2616,한신아파트경로당,서울특별시 동대문구 답십리동 42번지 ,,20000330,운영중,,,,,,,60,0,0,205458.8057,452059.7471,3.05E+15,운영
2615,장안힐스테이트경로당,서울특별시 동대문구 장안동 329-2번지 ,,20080423,운영중,,,,,,,0,0,0,206586.5724,452632.6289,3.05E+15,운영
2614,장수경로당,서울특별시 동대문구 장안동 563번지 ,,20080313,운영중,,,,,,,24,0,0,206111.5581,451472.7068,3.05E+15,운영
2613,신답경남아파트경로당,서울특별시 동대문구 답십리동 645-8번지 ,,20071224,운영중,,,,,,,0,0,1,203875.284,452496.8835,3.05E+15,운영
2612,약수경로당,서울특별시 중구 신당동 368-81번지 ,,20071126,운영중,,,,,,,0,0,0,200832.6766,450107.9538,3.01E+15,운영
2611,장수경로당,서울특별시 중구 신당동 353-47번지 ,,20071126,운영중,,,,,,,0,0,0,200555.8735,449965.0581,3.01E+15,운영
2610,충현경로당,서울특별시 중구 신당동 828-5번지 ,,20071126,운영중,,,,,,,0,0,0,200436.0514,450242.8871,3.01E+15,운영
2609,다산경로당,서울특별시 중구 신당동 379-16번지 ,,20071126,운영중,,,,,,,0,0,0,200993.9319,450765.0986,3.01E+15,운영
2608,신일경로당,서울특별시 중구 신당동 393-9번지 ,,20071126,운영중,,,,,,,0,0,0,200830.9663,451148.3266,3.01E+15,운영
2607,신당경로당,서울특별시 중구 신당동 304-738번지 ,,20071126,운영중,,,,,,,0,0,0,201126.8637,450980.8916,3.01E+15,운영
2606,을지경로당,서울특별시 중구 을지로4가 178-1번지 ,,20071126,운영중,,,,,,,0,0,0,199832.1204,451520.1123,3.01E+15,운영
2605,공원장충경로당,서울특별시 중구 장충동2가 197번지 ,,20071126,운영중,,,,,,,0,0,0,200288.8198,450600.4046,3.01E+15,운영
2604,장충경로당,서울특별시 중구 장충동2가 193-114번지 ,,20071126,운영중,,,,,,,0,0,0,200068.2802,450792.1282,3.01E+15,운영
2603,필동경로당,서울특별시 중구 필동2가 19-22번지 ,,20071126,운영중,,,,,,,0,0,0,199597.8499,450918.594,3.01E+15,운영
2602,광희경로당,서울특별시 중구 광희동1가 ,,20071126,운영중,,,,,,,0,0,0,,,3.01E+15,운영
2601,현대아파트경로당,서울특별시 동대문구 청량리동 234-2번지 ,,20071224,운영중,,,,,,,0,0,1,204024.365,453631.2472,3.05E+15,운영
2600,홍릉경로당,서울특별시 동대문구 청량리동 203-286번지 ,,20071224,운영중,,,,,,,0,0,1,203709.917,453874.361,3.05E+15,운영
2599,신성(아)경로당,서울특별시 동대문구 휘경동 106번지 ,,20040512,운영중,,,,,,,0,0,0,205656.734,454366.3016,3.05E+15,운영
2598,휘경2동 분회경로당,서울특별시 동대문구 휘경동 312-22번지 ,,20040503,운영중,,,,,,,80,0,0,204839.8584,453820.3964,3.05E+15,운영
2597,래미안장안@경로당,서울특별시 동대문구 장안동 354-2.3-2번지 ,,20040407,운영중,,,,,,,0,0,2,,,3.05E+15,운영
2596,삼성래미안(아)경로당,서울특별시 동대문구 이문동 425번지 ,,20040330,운영중,,,,,,,41,0,0,204913.9568,455337.8897,3.05E+15,운영
2595,이문3동현대(아)경로당,서울특별시 동대문구 이문동 54-1번지 ,,20040322,운영중,,,,,,,32,0,0,206166.9238,455555.3253,3.05E+15,운영
2594,답십리4동우성그린@경로당,서울특별시 동대문구 답십리동 산 2-106번지 ,,20040317,운영중,,,,,,,40,0,0,,,3.05E+15,운영
2593,장안4동분회경로당,서울특별시 동대문구 장안동 143-26번지 ,,20040308,운영중,,,,,,,40,0,0,205976.836,452331.5506,3.05E+15,운영
2592,이문e편한세상아파트경로당,서울특별시 동대문구 이문동 225번지 ,,20040223,운영중,,,,,,,140,0,2,205667.7579,455801.6385,3.05E+15,운영
2591,대림아파트경로당,서울특별시 동대문구 이문동 225번지 ,,20040223,운영중,,,,,,,140,0,2,205667.7579,455801.6385,3.05E+15,운영
2590,이문3동대림아파트경로당,서울특별시 동대문구 이문동 225번지 ,,20040219,운영중,,,,,,,140,0,2,205667.7579,455801.6385,3.05E+15,운영
2589,동서울한양아파트경로당,서울특별시 동대문구 답십리동 41번지 ,,20020101,운영중,,,,,,,47,0,2,205265.5071,452126.1441,3.05E+15,운영
2588,청량리2동분회경로당,서울특별시 동대문구 청량리동 449-10번지 ,,20010706,운영중,,,,,,,49,0,0,203949.0279,453857.6503,3.05E+15,운영
2587,안암3가경로당,서울특별시 성북구 안암동3가 41-1번지 ,,19981116,운영중,,,,,,,70,0,0,201889.0147,453568.0383,3.07E+15,운영
2586,종암선경아파트경로당,서울특별시 성북구 종암동 34-3번지 ,,19970602,운영중,,,,,,,52,0,0,202915.3653,454679.8576,3.07E+15,운영
2585,길음삼부아파트경로당,서울특별시 성북구 길음동 101번지 ,,19970125,운영중,,,,,,,53,0,0,,,3.07E+15,운영
2584,중앙하이츠아파트경로당,서울특별시 성북구 석관동 110-2번지 ,,19960120,운영중,,,,,,,40,0,0,205818.8524,456530.8957,3.07E+15,운영
2583,보문아남아파트경로당,서울특별시 성북구 보문동6가 661번지 ,,19950202,운영중,,,,,,,33,0,1,,,3.07E+15,운영
2582,대동경로당,서울특별시 성북구 길음동 877-255번지 ,,19900101,운영중,,,,,,,50,0,0,201806.6683,455550.641,3.07E+15,운영
2581,정릉2동경로당,서울특별시 성북구 정릉동 223-1번지 ,,19820101,운영중,,,,,,,25,0,0,201027.045,456349.4218,3.07E+15,운영
2580,한성경로당,서울특별시 성북구 삼선동1가 308-12번지 ,,19900413,운영중,,,,,,,40,0,0,200836.204,453139.5227,3.07E+15,운영
2579,종암2동경로당,서울특별시 성북구 종암동 3-199번지 ,,19610531,운영중,,,,,,,0,0,2,203026.1143,455376.4882,3.07E+15,운영
2578,삼선1동경로당,서울특별시 성북구 삼선동1가 274-3번지 ,,19660531,운영중,,,,,,,90,0,2,200792.0121,453750.1636,3.07E+15,운영
2577,길음2동인영경로당,서울특별시 성북구 길음동 601-11번지 ,,19900531,운영중,,,,,,,50,0,0,,,3.07E+15,운영
2576,청수경로당,서울특별시 성북구 정릉동 966-24번지 ,,19890102,운영중,,,,,,,0,0,1,200147.7118,457331.0688,3.07E+15,운영
2575,상월곡동경로당,서울특별시 성북구 상월곡동 97-36번지 외 3필지 ,,19810223,운영중,,,,,,,32,0,1,204175.3811,455935.3786,3.07E+15,운영
2574,장위1동경로당,서울특별시 성북구 장위동 산 3-101번지 ,,19710910,운영중,,,,,,,65,0,0,203767.0575,456593.202,3.07E+15,운영
2573,손가정경로당,서울특별시 성북구 정릉동 338번지 ,,19670421,운영중,,,,,,,50,0,0,,,3.07E+15,운영
2572,안마을경로당,서울특별시 성북구 종암동 53-38번지 ,,19671120,운영중,,,,,,,50,0,0,,,3.07E+15,운영
2571,삼선코오롱아파트경로당,서울특별시 성북구 삼선동4가 73번지 ,,20000519,운영중,,,,,,,50,0,1,201050.4083,454225.1179,3.07E+15,운영
2570,정릉2동신우경로당,서울특별시 성북구 정릉동 674-4번지 ,,20000403,운영중,,,,,,,35,1,1,200341.754,456212.1761,3.07E+15,운영
2569,돈암1동삼성아파트제1경로당,서울특별시 성북구 돈암동 ,,20000126,운영중,,,,,,,40,0,2,,,3.07E+15,운영
2568,안암동경로당,서울특별시 성북구 안암동5가 104-37번지 ,,19990720,운영중,,,,,,,0,0,0,202562.1107,453442.7543,3.07E+15,운영
2567,정릉1동우성(아)경로당,서울특별시 성북구 정릉동 1020번지 ,,19990720,운영중,,,,,,,20,0,20,201327.4182,455410.8,3.07E+15,운영
2566,석관동제2경로당,서울특별시 성북구 석관동 255-17번지 ,,19990720,운영중,,,,,,,40,0,20,205017.7817,456387.2217,3.07E+15,운영
2565,월곡3동경로당,서울특별시 성북구 하월곡동 77-27번지 ,,19990720,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2564,호암경로당,서울특별시 성북구 안암동1가 312번지 ,,19990720,운영중,,,,,,,0,0,0,201937.6916,453946.8129,3.07E+15,운영
2563,중앙경로당,서울특별시 성북구 종암동 3-186번지 ,,19990720,운영중,,,,,,,0,0,0,203084.9392,455311.0185,3.07E+15,운영
2562,장위3동경로당,서울특별시 성북구 장위동 135-5번지 ,,19990720,운영중,,,,,,,0,0,46,204871.9487,457187.3645,3.07E+15,운영
2561,종암동제1경로당,서울특별시 성북구 종암동 ,,19990720,운영중,,,,,,,80,0,0,,,3.07E+15,운영
2560,돈암1동범양아파트경로당,서울특별시 성북구 돈암동 6-22번지 ,,19990720,운영중,,,,,,,0,0,37,,,3.07E+15,운영
2559,길음2동 경로당,서울특별시 성북구 길음동 903번지 ,,19990101,운영중,,,,,,,0,0,80,202072.4842,456239.1761,3.07E+15,운영
2558,인영경로당,서울특별시 성북구 길음동 1180-5번지 ,,19990720,운영중,,,,,,,0,0,60,201862.4635,456260.2051,3.07E+15,운영
2557,상월곡동우남아파트경로당,서울특별시 성북구 상월곡동 55-56번지 ,,19990720,운영중,,,,,,,0,0,34,,,3.07E+15,운영
2556,문바위경로당,서울특별시 성북구 정릉동 290-40번지 ,,19990720,운영중,,,,,,,0,0,51,200630.9512,456736.3442,3.07E+15,운영
2555,한신팔각정경로당,서울특별시 성북구 돈암동 609-1번지 ,,19990720,운영중,,,,,,,51,0,1,200841.727,454721.5052,3.07E+15,운영
2554,한신팔각정경로당,서울특별시 성북구 돈암동 609-1번지 ,,19990720,운영중,,,,,,,0,0,0,200841.727,454721.5052,3.07E+15,운영
2553,문바위경로당,서울특별시 성북구 정릉동 290-40번지 ,,19990121,운영중,,,,,,,35,1,2,200630.9512,456736.3442,3.07E+15,운영
2552,보문동경로당,서울특별시 성북구 보문동1가 73번지 ,,19980619,운영중,,,,,,,45,0,0,201666.7853,453833.1791,3.07E+15,운영
2551,동소문동2차한신휴(아)경로당,서울특별시 성북구 동소문동7가 23번지 ,,20031114,운영중,,,,,,,52,0,1,201179.9108,454762.2771,3.07E+15,운영
2550,월곡두산위브아파트경로당,서울특별시 성북구 하월곡동 222번지 ,,20031021,운영중,,,,,,,68,0,1,203318.1273,456078.9821,3.07E+15,운영
2549,돈암동부센트레빌아파트경로당,서울특별시 성북구 돈암동 633번지 ,,18001021,운영중,,,,,,,0,0,1,202266.7995,455529.7198,3.07E+15,운영
2548,성북2동할머니경로당,서울특별시 성북구 성북동 217-83번지 ,,20020924,운영중,,,,,,,0,0,1,199208.2282,454438.5155,3.07E+15,운영
2547,길음동부임대(아)송산경로당,서울특별시 성북구 길음동 1278-1번지 ,,20021209,운영중,,,,,,,0,0,45,202203.1126,456384.8291,3.07E+15,운영
2546,길음동부센트레빌아파트경로당,서울특별시 성북구 길음동 1278번지 ,,20020703,운영중,,,,,,,25,0,0,202073.7526,456449.0707,3.07E+15,운영
2545,성북1동경로당,서울특별시 성북구 성북동 186-11번지 ,,20010504,운영중,,,,,,,35,0,0,200168.5776,454349.0961,3.07E+15,운영
2544,새마을경로당,서울특별시 성북구 정릉동 10-210번지 ,,20001113,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2543,신우노인회경로당,서울특별시 성북구 정릉동 677-1번지 천주교정릉교회 교육관 4호실 ,,20000406,운영중,,,,,,,0,0,1,200347.5551,456179.5429,3.07E+15,운영
2542,종암2동SK아파트제2경로당,서울특별시 성북구 종암동 104번지 ,,20000922,운영중,,,,,,,0,0,0,,,3.07E+15,운영
2541,석관동제1경로당,서울특별시 성북구 석관동 124-54번지 ,,20000922,운영중,,,,,,,0,0,0,205511.5295,456498.3917,3.07E+15,운영
2540,돈암1동삼성아파트제2경로당,서울특별시 성북구 돈암동 ,,20000610,운영중,,,,,,,50,0,0,,,3.07E+15,운영
2539,돈암2동한진아파트경로당,서울특별시 성북구 돈암동 609-1번지 ,,20040506,운영중,,,,,,,0,0,1,200841.727,454721.5052,3.07E+15,운영
2538,정릉1동경로당,서울특별시 성북구 정릉동 1층 ,,20040506,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2537,종암래미안(아)경로당,서울특별시 성북구 종암동 80번지 ,,20040417,운영중,,,,,,,0,0,1,202593.3757,455407.7491,3.07E+15,운영
2536,정릉4동중앙하이츠(아)경로당,서울특별시 성북구 정릉동 809번지 2 2동 101호,,20040330,운영중,,,,,,,0,0,1,200114.5228,457468.6898,3.07E+15,운영
2535,정릉풍림아이원(아)경로당,서울특별시 성북구 정릉동 239번지 ,,20040313,운영중,,,,,,,0,0,1,200575.4205,457360.6174,3.07E+15,운영
2534,보문아이파크(아)경로당,서울특별시 성북구 보문동3가 2번지 ,,20040313,운영중,,,,,,,36,0,1,201398.4459,453698.1932,3.07E+15,운영
2533,돈암1동풍림(아)제2경로당,서울특별시 성북구 돈암동 83-52번지 ,,20040219,운영중,,,,,,,40,0,1,,,3.07E+15,운영
2532,정릉쌍용(아)경로당,서울특별시 성북구 정릉동 1017번지 ,,20040206,운영중,,,,,,,30,0,1,201549.2567,455248.349,3.07E+15,운영
2531,월곡1동밤골경로당,서울특별시 성북구 하월곡동 산 2-87번지 ,,20040203,운영중,,,,20080115,,,40,0,1,,,3.07E+15,운영
2530,삼선2동경로당,서울특별시 성북구 삼선동3가 68-3번지 ,,20040203,운영중,,,,,,,50,0,1,,,3.07E+15,운영
2529,성암경로당,서울특별시 성북구 성북동 66-21번지 ,,20040202,운영중,,,,,,,0,0,1,199761.9027,454540.8649,3.07E+15,운영
2528,장위2동경로당,서울특별시 성북구 장위동 68-1064번지 ,,20040116,운영중,,,,,,,75,0,1,204447.5025,456597.2308,3.07E+15,운영
2527,한진아파트북악경로당,서울특별시 성북구 돈암동 616-100번지 ,,20030926,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2526,남종경로당,서울특별시 성북구 종암동 100번지 ,,20030120,운영중,,,,,,,0,0,0,,,3.07E+15,운영
2525,동아아파트제2경로당,서울특별시 성북구 상월곡동 101-1번지 관리 관리동 1층호,,20030930,운영중,,,,,,,50,0,50,203917.082,456031.2689,3.07E+15,운영
2524,길음1동경로당,서울특별시 성북구 길음동 608-16번지 ,,20030410,운영중,,,,,,,0,0,0,,,3.07E+15,운영
2523,샹그레빌아파트경로당,서울특별시 성북구 하월곡동 39-49번지 ,,20030613,운영중,,,,,,,0,0,48,,,3.07E+15,운영
2522,정릉4동경로당,서울특별시 성북구 정릉동 266-496번지 ,,20030613,운영중,,,,,,,0,0,0,200876.8821,456515.6301,3.07E+15,운영
2521,보문제2경로당,서울특별시 성북구 보문동6가 ,,20031222,운영중,,,,,,,51,0,1,,,3.07E+15,운영
2520,보문제2경로당부설 노인교실,서울특별시 성북구 동소문동6가 198-66번지 ,,20031222,운영중,,,,,,,51,0,1,,,3.07E+15,운영
2519,브라운스톤돈암아파트경로당,서울특별시 성북구 돈암동 636번지 관리 관리동 ,,20051130,운영중,,,,,,,66,0,66,201501.4745,455061.6986,3.07E+15,운영
2518,길음뉴타운2단지푸르지오경로당,서울특별시 성북구 길음동 1280번지 ,,20051101,운영중,,,,,,,31,0,1,201356.0354,456606.1336,3.07E+15,운영
2517,정릉현대홈타운경로당,서울특별시 성북구 정릉동 1025번지 ,,20050810,운영중,,,,,,,0,0,1,201301.4081,455612.5662,3.07E+15,운영
2516,길음뉴타운대림아파트경로당,서울특별시 성북구 길음동 1281번지 ,,20050810,운영중,,,,,,,0,0,1,201665.3465,456637.2581,3.07E+15,운영
2515,보문동동망봉할머니경로당,서울특별시 성북구 보문동3가 ,,20050714,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2514,보문동3가할머니경로당,서울특별시 성북구 보문동3가 218번지 ,,20050714,운영중,,,,,,,0,0,1,,,3.07E+15,운영
2513,길음제2동돌산경로당,서울특별시 성북구 길음동 1271-304번지 C C동 101호,,20050331,운영중,,,,,,,0,0,1,201294.7618,456764.124,3.07E+15,운영
2512,길음제2동돌산경로당,서울특별시 성북구 길음동 1271-304번지 C C동 101호,,20050331,운영중,,,,,,,0,0,0,201294.7618,456764.124,3.07E+15,운영
2511,종암1동현대아이파크경로당,서울특별시 성북구 종암동 130번지 102 102동 ,,20041229,운영중,,,,,,,0,0,64,202567.7167,455579.4631,3.07E+15,운영
2510,정릉중앙하이츠1단지아파트경로당,서울특별시 성북구 정릉동 494번지 104 104동 ,,20040924,운영중,,,,,,,0,0,26,200765.9525,455606.7168,3.07E+15,운영
2509,정릉중앙하이츠빌1단지아파트경로당,서울특별시 성북구 정릉동 494번지 103 103동 905호,,20040922,운영중,,,,,,,0,0,26,200765.9525,455606.7168,3.07E+15,운영
2508,정릉푸른마을동아아파트경로당,서울특별시 성북구 정릉동 210번지 ,,20040712,운영중,,,,,,,0,0,59,201191.0968,456129.6377,3.07E+15,운영
2507,월곡두산(아)제2경로당,서울특별시 성북구 하월곡동 222-1번지 ,,20040708,운영중,,,,,,,0,0,1,203409.3284,455875.8282,3.07E+15,운영
2506,안암동할머니경로당,서울특별시 성북구 안암동1가 357번지 ,,20040602,운영중,,,,,,,0,0,1,201992.8749,454021.8277,3.07E+15,운영
2505,정릉풍림아이원아파트제2경로당,서울특별시 성북구 정릉동 239-1번지 125 125동 ,,20060616,운영중,,,,,,,39,0,1,,,3.07E+15,운영
2504,일신건영휴먼빌아파트경로당,서울특별시 성북구 돈암동 524번지 관리 관리동 ,,20060616,운영중,,,,,,,1,0,1,201034.7146,455379.2673,3.07E+15,운영
